user_idx,gender,age,note_idx,note_title,note_content,image_paths
12690,female,23-25,1463093,哪些能带哪些不能带,乘飞机✈️指南,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_58/585557/2570320.jpg
12690,female,23-25,1463675,坐个飞机✈️化妆包还被没收了......,"之前没有经验的姐妹们⚠️第一次坐飞机出去玩的话!一定要看看买的化妆品中有没有不允许携带的❎或者是携带着有限制的!!️ 可以对照着上面的经验看一下,出行前检查检查🧐 免得到机场了还需要再开箱检查就很麻烦啦!搞不好还会有误机的风险哦!! 1️⃣一般的固体美妆品都是可以带上飞机的 2️⃣液体还有一些特殊的化妆品需要好好斟酌一下! 知道有些姐妹不想单独用化妆包的话,就可以看看象戈这种带有干湿分区、网格收纳设计的行李箱🧳 各种东西都能直接放在里面,收纳得整整齐齐!另外一边的大空间就能多放点衣服之类的! 不只有科学合理的内部设计,箱子外表还有很多贴心的、出门都用得到的小设计! #第一次坐飞机[话题]# #第一次坐飞机需要注意什么[话题]# #第一次坐飞机攻略[话题]# #化妆品[话题]# #旅行必带化妆品[话题]# #坐飞机[话题]# #坐飞机攻略[话题]# #行李箱[话题]# #行李箱分享[话题]# #行李箱推荐[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020674.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020675.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020676.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020677.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020678.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020679.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020680.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_112/1121287/5020681.jpg
12690,female,23-25,1063862,差点误机😭坐飞机这些物品千万不要带了!!,"坐飞机这些物品千万不要带了,在行李安检匆匆忙忙打开行李箱😥听工作人员说有禁带物品赶时间的我瞬间汗流浃背😥 - 姐妹们在大包小包收拾🧳行李的时候,不要一股脑全丢行李箱,有些东西是不可以带上飞机的!!像我一样到安检再狼狈挑出来不能带的就麻烦了,就担心耽误时间错过航班。 - 今天给饱饱们列了飞机禁带的物品清单,对着收拾一下不会出错[派对R] - 🧳行李大小规定: 20寸及以下的行李箱可以带上飞机 22寸-28寸行李箱可以免费托运,体积不超过40*60*100cm - 充电宝可以随身携带但不得托运(千万记得拿出来 充电宝醉大容量20000毫安,每人醉多携带2块 - ✈️飞机禁止托运的物品: 🚫易燃易爆标识物品 🚫攻击性武器 🚫酒精含量≥70%的 - 🍽食品类: 🍚寻自热食物:自热火锅/自热米饭 🌶刺激性气味食物(榴莲、臭豆腐、鲱鱼罐头) 🥛奶制品:像牛奶、乳制品和奶酪等奶制品同样被限制携带! 🥩肉制品:包括火腿、香肠、罐头肉等,由于可能携带疾病,严禁携带 🍎大多数蔬果都不允许入境 - 🌟每个航司的规定不一样,但大差不差,稍加注意咯| 祝️姐妹们出行顺利啦[派对R][派对R] - #坐飞机[话题]# #飞机[话题]# #旅游[话题]# #国庆节旅游[话题]# #行李箱[话题]# #行李[话题]# #第一次坐飞机[话题]# #旅行箱[话题]# #第一次坐飞机[话题]# #飞机限带物品[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/745451/3341874.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/745451/3341875.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/745451/3341876.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/745451/3341877.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_74/745451/3341878.jpg
12690,female,23-25,1354737,第一次坐飞机✈️原来有这么多东西不能带!,"坐飞机过安检的时候,如果带了不能带的东西整个过程就真的麻烦...... 可能会耽误行程就不说了,关键是心疼啊😭 所以,咱们出发之前还是再打开行李箱看看,有没有不能带的吧!保姆级的清单🧾已经写出来了,直接对照着看就ok✅ 装东西的行李箱🧳也需要好好选择! 直接拿上飞机的20寸还好,如果是要托运的话,还是需要一个质量过硬的❗️ 象戈行李箱就有不怕托运的“证据”: 加厚的pc材质还有柳钉做加固,增加了箱子的防撞抗压能力! 轮子上是有金属轴承的,不担心突然掉落~ 内嵌式的密码锁降低了磕碰到的几率,而且是金属材质的本身就比较结实✅ #行李箱[话题]# #第一次坐飞机[话题]# #第一次坐飞机需要注意什么[话题]# #第一次坐飞机攻略[话题]# #坐飞机那点事[话题]# #坐飞机不能带的东西[话题]# #坐飞机不能带什么[话题]# #旅行箱[话题]# #行李箱分享[话题]# #宝藏行李箱[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473450.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473451.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473452.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473453.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473454.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473455.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473456.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/775120/3473457.jpg
12814,female,26-30,918574,希望大家不要遇上这种婆婆,#家庭关系[话题]# #人间温暖[话题]# #让世界多一点爱[话题]#,
12814,female,26-30,1593462,"突然发现“故意”好像没有方言耶,是真的",#不懂就问[话题]# #方言学习[话题]# #方言[话题]# #故意[话题]# #神评[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_72/728538/3260524.jpg
12814,female,26-30,1308223,nan,"补发一个小魔女的成品,成品好几天了,一直忘记发出来[汗颜R][汗颜R]#十字绣爱好者[话题]# #十字绣成品[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_99/998812/4495028.jpg
12814,female,26-30,1582990,nan,"24年拿的本科证,19年的护师,今年能报主管吗? #不懂就问有问必答[话题]# #万能的小红书[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_101/1011114/4554484.jpg
12814,female,26-30,864544,《胖女孩—劳动》,明天一定能完工[派对R]#十字绣[话题]# #我的日常[话题]# #想记录下此刻[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/916583/4128989.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/916583/4128990.jpg
12814,female,26-30,1112821,"只睁了一只眼睛,奶奶就这样水灵灵的扒开了",#顺产[话题]##新生儿[话题]# #接好孕[话题]# #分娩[话题]##分娩记录[话题]##产房[话题]##生孩子[话题] #新生儿护理[话题]##刚刚出生的小宝宝[话题]# #第一声啼哭[话题]#,
12814,female,26-30,1216689,卫生资格证考试 补考一门工作年限要不要改,#25卫生专业技术资格考试[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/800958/3598392.jpg
12814,female,26-30,864025,"我让你沦落青楼,不是要贬低你折磨你",而是要让你看尽天下男人的薄幸 #台词[话题]# #台词分享[话题]# #台词截图[话题]# #东游记[话题]# #神话剧[话题]# #白牡丹[话题]# #郭妃丽[话题]# #郭妃丽牡丹仙子[话题]# #追剧打卡[话题]# #老剧重温[话题]#,
12814,female,26-30,1373447,高达在我的娃娃面前如此渺小,"今天收拾屋子把娃搬下来了,放在一起好好玩啊,好像在开年会一样,某人成天就是说自己的高达如何如何厉害,在我的娃娃面前简直萌萌哒[偷笑R]#高达模型[话题]# #bjd[话题]##可儿娃娃[话题]##芭比[话题]# #licca娃娃[话题]# #大人也要玩玩具[话题]# #我的玩具[话题]#",
12814,female,26-30,1426208,"我姥姥姐姐手绣的,我妈说为了漂亮","要把一股丝线分几股 用特别细的线绣出来才好看 我姥姥生于20世纪初 她的姐姐 应该是19世纪末-20世纪初生人,就是18**年生人 (看评论,才知道我把世纪给弄错了) 想来一个小富人家的小姐才有闲情逸致来做这么耗时间的手工活吧? 这么一想我们能出生,都要拜这些家境殷实祖先所赐 #刺绣[话题]# #古董[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732042.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732043.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732044.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732045.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732046.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732047.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732048.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/620785/2732049.jpg
12814,female,26-30,1337351,大家正在经历什么样的领导?,"#护士懂护士[话题]# #护士那些事儿[话题]# #护士长[话题]# 今天不得不跟大家好好唠唠咱们伟大的护士长那些事。各位护理姐妹职业生涯中经历过这种护士长吗? 11.9日我上中班(17点—23点),17点照常接班,18点多我发现患者手上出现了水泡(见上图),询问水泡什么时候烫的。患者和家属都说是下午三点静脉输液时用了热水袋烫伤的。当时我就告诉下午上班的护士,并把图片也发给了她们。后来当天下午上班的护士也承认了是在她输液时用的,并且那名护士还承认她摸了温度觉得不烫。直到昨天,我晚上要上夜班,白天在睡觉,一个电话打来。电话内容:说我17点接班,我18点多发现的,怎么能说明这不是在我班上一个小时内烫的?我当时听到简直无语至极,无力吐槽。家属和患者本人说的清清楚楚,下午输液时用的,白班护士也承认了。就真的令人很无语,超级无语。白班有两位护士一起上班,有一个是新来的,还有一个是她身边的红人,我们科室的二级护士。发生这个事情这个二级护士就说不是在她班上发生的,死不承认,格局真就比针眼还小。然后领导也不说她,把和她搭班的那个新来的护士那是好一顿骂,哎呦喂,然后又开始找我们中班护士的茬,就有了开头的那个疑问说怎么说明这个烫伤不是在我们班上一个小时内烫的。 各位兄弟姐妹你们来说说好吧,真给我整无语了,不然我是不会在这写小作文的。#奇葩领导[话题]#",
12814,female,26-30,1493179,芦丁鸡下蛋太多 收房租收到手软🥚,才养了两个月的芦丁鸡现在每天收房租收到手软 太多了不知道怎么处理😵‍💫 #芦丁鸡[话题]# #芦丁鸡蛋[话题]# #人工合法繁育[话题]# #有趣的宠物[话题]# #养鸡[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/987159/4444718.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/987159/4444719.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_98/987159/4444720.jpg
12814,female,26-30,800000,2021年4月的护师什么时候开主管护师,"应该2020年考试拿证儿!因为疫情延后了一年,当时发了红头文件,23年拿的本科和学位,今年可以报名考试25年的主管吗?#卫生专业技术资格考试[话题]# #初级护师[话题]# #资格证[话题]#",
12814,female,26-30,857963,被熊孩子剪了,老崩溃了😫,
12814,female,26-30,1978869,怪不得赵远舟要送文潇这个花...,都知道赵远舟送给文潇的是什么花了嘛?! 是白色澳梅!我也花了十几块养上赵远舟同款澳梅咯[哇R] 但你们只知道赵远舟送了一束澳梅当作见面礼给文潇 不知道澳梅的花语其实是“永远守护你💗”! #点缀生活的鲜花[话题]# #鲜花分享[话题]# #澳梅[话题]# #白色澳梅[话题]# #我的养花日常[话题]# #养花人的快乐[话题]# #鲜切花[话题]# #赵远舟[话题]# #大梦归离[话题]# #远闻其详[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768972.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768973.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768974.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768975.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768976.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768977.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768978.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_62/629005/2768979.jpg
12814,female,26-30,1548268,nan,14ct 手染布 dmc線 十字繡#十字绣[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/641241/2829572.jpg
12814,female,26-30,1630956,"护师报名,照着抄就行","护师还不会报名的直接照着抄好吧!!!||姐,明天就报名了,你还在问能不能报,怎么报,是不是符合资格,还在迷呢姐[石化R]!!还不会报名的也别到处问了,直接看这篇吧,实在不行就照着抄!!![暗中观察R] - 🌸初级护师报名条件: 1⃣具备中专学历,从事护士职业满5年 2⃣具备大专学历,从事护士职业满3年 3⃣具备本科以上学历,从事护师职业满1年,可直接聘任护师职称 例如:你21年大专考过护考,但是在22年才注册资格证,那你今年就报不了,你要等三年以后,也就是25年的时候报名,26年4月考试! - 🌸初级护师小TIPS: [一R]一寸白底照片,露出双肩(不能穿吊带),平时戴眼镜照片也需要带上 [二R]个人信息和实际吻合,学历信息需和学信网吻合 [三R]现有资格证(考初级填护资;考主管填初级),资格证取得年月就是下证时间 [四R]职业类别写执业护士 [五R]首次注册年月写护士注册时间;取得资格证年月是下证时间 [六R]专业工作经历从实习开始写,实习科室随便写其中一个就可 [七R]从事专业年限从护资注册时间开始算 - 🌸小白所需资料: 📜《25初级护师高频考点》 📜《25初级护师学霸笔记》 📜《25初级护师母题题库》 #护士[话题]##护师[话题]##卫生资格证[话题]##初级护师[话题]##护理[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/771277/3456357.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_77/771277/3456358.jpg
12814,female,26-30,1000867,nan,"快乐来啦,一直说不买了不买了,结果回回打脸[萌萌哒R] XIU家里屯了好几个,一个都没绣呢,这次换了软包装,感觉也挺好的#十字绣[话题]# #十字绣囤货[话题]# #我的日常[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_84/846530/3808430.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_84/846530/3808431.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_84/846530/3808432.jpg
12814,female,26-30,844378,被小可斯比硬控一整天......,#百变小樱[话题]# #魔卡少女樱[话题]# #小可[话题]##斯比[话题]##这是我的本命番[话题]# #二次元看见计划[话题]# #宝藏饰品大公开[话题]# #戒指推荐小众[话题]# #有趣的饰品[话题]# #哆啦珠宝[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/705220/3139844.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/705220/3139845.jpg
12814,female,26-30,1491815,我家孩子的名字真的很一般吗?,#名字[话题]# #宝宝姓名[话题]# #起名字[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_64/640461/2825140.jpg
12907,male,36-40,960273,稳如老狗!全程记录德军机载机枪手训练,"稳如老狗!全程记录德军机载机枪手训练,一小时要打600发﻿#武器[话题]#﻿ ﻿#军事[话题]#﻿ ﻿#俄乌战争[话题]#﻿",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_100/1004996/4523087.jpg
12907,male,36-40,1520961,大环境不好时搞事业 直接抄日本作业,"日本银发经济发展细致,中国市场潜力巨大。 退休的60后是最有价值的客户群体,追求生活品质,满足需求是机会。 ﻿#银发经济[话题]#﻿ ﻿#商业思维[话题]#﻿ ﻿#新商机[话题]#﻿ ﻿#认知[话题]#﻿ ﻿#养老行业[话题]#﻿",
12907,male,36-40,1632332,"在澳洲,我被一个流浪女孩带去领了救济餐","我在布里斯班的大桥上遇到了这个女孩 日落的云彩太美了,她主动问我需不需要拍照 旅行了这么久从一个人的表情就能明白她是不是想主动聊天 而她,给我的感觉就是极度想表达。 她来自挪威,叫做Siri 但是她没有手机,也几乎不与家人联系,在澳洲已经一两年了。 她看起来很干净,脸上总带着羞涩的笑容,我实在没把她往homeless 上联想, 还聊到了公园的免费食物,我好奇的说可以带我去吗? 于是下一秒,我就出现在Roma street的救济车前。 我从来没有遇到这么多流浪汉。 有点不好意思的从志愿者前接过食物 有三辆不同的车供应食物和衣物,流浪汉们甚至可以选择。 有乐队表演,有房车洗澡,有免费医疗。 每次在街头看到那些流浪汉时我都好奇他们的生活。这次也终于体验了 我原来一直在想,或许流浪汉的生活在某种程度上会过的比我们好 因为似乎他们不需要工作,就可以有食物和被裹 可是当我真的走入到了这个“流浪汉派对”时 我想,我再也不能用异样的理解,再去看待他们了。 很神奇的是,虽然我不是社会边缘人群,但我在澳洲 却一直被这些“边缘人群”所吸引,相遇,然后记录下故事。 # ﻿#不为打卡的旅行[话题]#﻿﻿ ﻿#红薯旅行家[话题]#﻿ ﻿#girlstalk[话题]#﻿ ﻿#我的随手拍[话题]#﻿ ﻿#澳洲[话题]#﻿ ﻿#布里斯班[话题]#﻿ ﻿#流浪汉日记[话题]#﻿﻿",
12907,male,36-40,1729296,“1000 Miglia Experience CHINA”,"虽然“1000 Miglia Experience CHINA”首站已经完美 收官,但是大家还意犹未尽......只因赛事活动中创造出太 多精彩而难忘的瞬间!#classicmini[话题]# #开mini的人[话题]# #情怀老车[话题]# #经典怀旧老车[话题]# #老爷车[话题]# #经典车[话题]# #我的车真好看[话题]# #我的车生活[话题]# #西蒙神奇车库[话题]##rcc飞驰计划[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_58/588549/2583485.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_58/588549/2583486.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_58/588549/2583487.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_58/588549/2583488.jpg
12907,male,36-40,863307,新品发布 | PGYTECH相机腕带Air,"PGYTECH发布相机腕带Air 高效拆装 舒适佩戴 原创快挂扣设计 ,安全稳固畅快交互 单手调节自适应,相机滑落自锁紧 抗撕裂纤维,实力强悍 隐藏式磁吸搭扣,可变身手环 另有四色可选,扫街搭配,告别单调 #PGYTECH[话题]# #摄影[话题]# #相机腕带[话题]# #扫街[话题]# #相机腕带Air[话题]# @摄影薯",
12907,male,36-40,1124511,"谁懂啊!有个这样的书房,我是真的不想出门",书房虽小 岁月静好 听歌、画画 真好 #兴趣榜样[话题]# #和兴趣搭子sayhi[话题]# #我用画笔讲故事[话题]# @手工薯 @画画薯 #2024我的兴趣支点[话题]# #我被兴趣治愈[话题]# #小红书居住趋势[话题]# #无边界的家[话题]# @家居薯 #书房装修灵感库[话题]# #书房[话题]# #家居美学[话题]#,
12907,male,36-40,1044846,街拍技巧!,﻿#摄影基础知识[话题]#﻿ ﻿#扫街[话题]#﻿ ﻿#街拍[话题]#﻿ ﻿#365天摄影计划[话题]#﻿ ﻿#扫街人文纪实[话题]#﻿ ﻿#街头摄影[话题]#﻿,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413021.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413022.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413023.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413024.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413025.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413026.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413027.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_76/761601/3413028.jpg
12907,male,36-40,1432794,防水摄影背包‖可拆卸魔术贴隔板设计,"📷专为摄影爱好者及专业摄影师设计的大开口防水摄影背包,集实用性与创新性于一身,25L超大容量,自重仅1.25kg,户外采风、城市通勤还是长途旅行,都能轻松应对。 🔧高度定制化内部空间:采用创新可拆卸魔术贴隔板系统,包含两大隔板和六小隔板,灵活配置,可根据不同摄影任务或旅游户外来自由调整内部布局,背包内外有多个小仓位和口袋。无论是沉重的单反相机、长焦镜头、无人机套件,还是小巧的闪光灯、存储卡、电池等附件,都能得到妥善安置,确保拍摄过程流畅无阻。 💪承重与保护并重:背包采用强化结构设计,即使在竖放状态下,隔板也能稳定支撑,有效保护您的摄影器材免受意外碰撞。专为相机镜头设计的防震垫,进一步提升了保护性能。 💻专属电脑仓,工作娱乐两不误:特别配备16英寸专属电脑仓,为摄影师提供充足的存储空间,无论是现场修图还是工作汇报,都能随时切换,高效便捷。 💆‍♂️人体工学背负系统:背/肩/腰部接触面采用XPE高弹性空气海绵,结合人体工学设计,有效分散重量,减轻背负压力,即使长时间携带也能保持舒适体验。#相机[话题]# #摄影[话题]# #摄影包[话题]# #索尼[话题]##尼康[话题]##佳能[话题]# #富士[话题]##莱卡[话题]##松下[话题]##大疆[话题]#",
12907,male,36-40,885741,泰国广告能让幽默、惊悚、催泪、励志同时出现,"泰国广告的成功源于他们深刻理解本地文化、情感需求和消费者心理,并将这些特质以高度艺术化和生活化的方式表现出来。这种创意能力既根植于泰国的文化传统,也得益于泰国人对幽默、情感和视觉艺术的敏感性。 #泰国[话题]# #泰国广告[话题]# #泰国广告从没让人失望过[话题]# #泰国广告拍摄[话题]# #泰国网红[话题]# #市场营销[话题]# #泰国市场营销[话题]#",
12907,male,36-40,846665,不同光圈应该怎么用,"光圈可以控制相机的进光量和景深效果,形成不同的效果,今天给大家分享不同的光圈大小更适合什么拍摄主题#365天摄影计划[话题]# #摄影教学[话题]# #人物摄影[话题]# #摄影技巧[话题]# #摄影教程[话题]# #摄影教学[话题]# #摄影灵感[话题]# #摄影干货[话题]# #摄影入门[话题]# #摄影基础知识[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702057/3125546.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702057/3125547.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702057/3125548.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702057/3125549.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702057/3125550.jpg
12907,male,36-40,1465699,一张图看懂光圈大小的区别和用法📸,"光圈是摄影中非常重要的一个元素,但你们真的了解不同光圈的区别和用法吗?今天我就用4张图,让大家轻松搞懂!🌟 1️⃣ 超大光圈 2️⃣ 大光圈 3️⃣ 中光圈 4️⃣ 小光圈 快拿起你的相机,去实践一下吧!记住,摄影的魅力就在于不断尝试和探索。 有问题记得留言,帮你解决问题! #摄影[话题]# #摄影干货[话题]# #摄影知识分享[话题]# #摄影教学[话题]# #摄影基础知识[话题]# #摄影日常[话题]# #摄影技巧[话题]# #相机[话题]# #摄影新手教程[话题]# #零基础学摄影[话题]# #光圈[话题]# #365天摄影计划[话题]# #镜头[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_66/665252/2956492.jpg
12907,male,36-40,1110667,不同光圈应该怎么用!,"光圈可以控制相机的进光量和景深效果,形成不同的效果,今天给大家分享不同的光圈大小更适合什么拍摄主题 1️⃣超大光圈 2️⃣大光圈 3️⃣中光圈 4️⃣小光圈 详细内容看笔记哦!希望对你有帮助! #摄影[话题]# #摄影教学[话题]# #摄影技巧[话题]# #摄影干货[话题]# #光圈[话题]# #相机镜头[话题]# #摄影新手教程[话题]# #摄影技巧教学[话题]# #摄影知识分享[话题]# #摄影日常[话题]# #零基础学摄影[话题]# #相机[话题]# #365天摄影计划[话题]# #风光摄影[话题]# #人像摄影[话题]# #镜头[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702455/3127283.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702455/3127284.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702455/3127285.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702455/3127286.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_70/702455/3127287.jpg
12907,male,36-40,858350,"F1.2和F2.8差距真的很大,拍人像首选定焦!","咱们拍摄的大多数环境都是很杂乱的,大光圈镜头拍出来的虚化,小姐姐也是相对更加喜欢的,新手小白,买镜头拍人像,记得首选定焦!变焦等技术慢慢起来再去买!这个视频使用索尼50mmF1.2镜头拍摄。 #摄影[话题]# #相机镜头[话题]# #摄影器材[话题]# #摄影日常[话题]# #相机分享[话题]# #我的日常[话题]# #我的日常[话题]# #索尼[话题]#",
12907,male,36-40,1307884,铭匠50f0.95 | 就问你大不大吧?!,a-roll:sony a7m4+20-70G b-roll:sony a7m4+ TTArtisan APS 50 f0.95(用于拍摄室外视频+照片) / sony a7m4+50 f1.2GM (仅用于拍摄镜头外观展示空镜) 穿戴拍摄设备:dji action3 相机稳定器:ZHIYUN wb3e 收音设备:sony ecm-w3 取景地:锦里 #铭匠光学[话题]# #大光圈[话题]# #定焦[话题]# #索尼[话题]# #数码[话题]# #科技[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044480.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044481.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044482.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044483.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044484.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044485.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044486.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_68/684349/3044487.jpg
12907,male,36-40,1705859,当我会了光圈,#曝光三要素[话题]# #光圈[话题]# #大光圈[话题]# #大光圈镜头[话题]# #大光圈虚化[话题]# #相机[话题]# #索尼[话题]# #富士相机[话题]# #尼康[话题]# #佳能[话题]# #摄影新手教程[话题]# #摄影[话题]# #摄影教学[话题]# #摄影教程[话题]# #摄影教程分享[话题]# #新手摄影教程[话题]# #人像摄影教程[话题]# #摄影新手教程[话题]# #摄影进阶教程[话题]# #摄影新手小白[话题]# #摄影小白[话题]# #零基础学摄影[话题]# #365天摄影计划[话题]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_80/804417/3618777.jpg
12907,male,36-40,1470790,"千万别把相机交给普通腕带,别问我怎么知道","千万别把相机交给普通腕带,别问我是怎么知道的,懂的都懂...#JJC摄影器材[话题]# #相机腕带[话题]# #摄影器材[话题]# #相机配件[话题]# #相机肩带绑法[话题]# #商品笔记扶苗计划[话题]#",
